theta,phi,radius, strengths
1.43116998663535,0.5585053606381855,218,6468
1.43116998663535,0.5934119456780721,207,10402
1.43116998663535,0.6283185307179586,211,10886
1.43116998663535,0.6632251157578452,220,10179
1.43116998663535,0.6981317007977318,210,4179
1.43116998663535,0.7330382858376184,200,3986
1.43116998663535,0.767944870877505,189,5559
1.43116998663535,0.8028514559173915,187,5632
1.43116998663535,0.8377580409572781,192,4470
1.43116998663535,0.8726646259971648,204,4953
1.43116998663535,0.9075712110370514,207,9803
1.43116998663535,0.9424777960769379,202,8746
1.43116998663535,0.9773843811168246,194,9135
1.43116998663535,1.0122909661567112,189,9331
1.43116998663535,1.0471975511965976,184,9697
1.43116998663535,1.0821041362364843,180,9878
1.43116998663535,1.117010721276371,177,9840
1.43116998663535,1.1519173063162575,173,9597
1.43116998663535,1.1868238913561442,171,9691
1.43116998663535,1.2217304763960306,168,9314
1.43116998663535,1.2566370614359172,165,9144
1.43116998663535,1.2915436464758039,162,8528
1.43116998663535,1.3264502315156903,160,7926
1.43116998663535,1.361356816555577,158,7815
1.43116998663535,1.3962634015954636,156,7801
1.43116998663535,1.43116998663535,154,7349
1.43116998663535,1.4660765716752369,148,5800
1.43116998663535,1.5009831567151233,148,5842
1.43116998663535,1.53588974175501,148,6272
1.43116998663535,1.5707963267948966,147,5520
1.43116998663535,1.605702911834783,142,4831
1.43116998663535,1.6406094968746698,144,4740
1.43116998663535,1.6755160819145563,145,4705
1.43116998663535,1.710422666954443,158,7925
1.43116998663535,1.7453292519943295,160,8424
1.43116998663535,1.780235837034216,162,8124
1.43116998663535,1.8151424220741028,162,6634
1.43116998663535,1.8500490071139892,164,5561
1.43116998663535,1.8849555921538759,164,5168
1.43116998663535,1.9198621771937625,163,4953
1.43116998663535,1.9547687622336491,167,4842
1.43116998663535,1.9896753472735356,168,4599
1.43116998663535,2.0245819323134224,171,4531
1.43116998663535,2.0594885173533086,172,3877
1.43116998663535,2.0943951023931953,182,3729
1.43116998663535,2.129301687433082,192,3905
1.43116998663535,2.1642082724729685,190,3484
1.43116998663535,2.199114857512855,182,2990
1.43116998663535,2.234021442552742,173,3325
1.43116998663535,2.2689280275926285,165,3564
1.43116998663535,2.303834612632515,160,4064
1.43116998663535,2.3387411976724013,154,4398
1.43116998663535,2.3736477827122884,151,5139
1.43116998663535,2.4085543677521746,151,5961
1.43116998663535,2.443460952792061,147,6306
1.43116998663535,2.478367537831948,144,7353
1.43116998663535,2.5132741228718345,142,7964
1.43116998663535,2.548180707911721,138,9024
1.43116998663535,2.5830872929516078,137,11449
1.43116998663535,2.6179938779914944,135,13101
1.43116998663535,2.6529004630313806,133,15127
1.43116998663535,2.6878070480712677,132,18687
1.43116998663535,2.722713633111154,120,2968
1.43116998663535,2.7576202181510405,113,2030
1.43116998663535,2.792526803190927,114,1931
1.43116998663535,2.827433388230814,111,2992
1.43116998663535,2.8623399732707,112,15893
1.43116998663535,2.897246558310587,112,12212
1.43116998663535,2.9321531433504737,107,10859
1.43116998663535,2.9670597283903604,107,9393
1.43116998663535,3.0019663134302466,127,12022
1.43116998663535,3.036872898470133,127,10625
1.43116998663535,3.07177948351002,129,8934
1.43116998663535,3.106686068549907,130,8453
1.43116998663535,3.141592653589793,130,8070
1.3962634015954636,3.141592653589793,131,8397
1.3962634015954636,3.106686068549907,130,8693
1.3962634015954636,3.07177948351002,128,9299
1.3962634015954636,3.036872898470133,128,11080
1.3962634015954636,3.0019663134302466,127,12426
1.3962634015954636,2.9670597283903604,106,6692
1.3962634015954636,2.9321531433504737,109,12844
1.3962634015954636,2.897246558310587,112,11499
1.3962634015954636,2.8623399732707,112,12942
1.3962634015954636,2.827433388230814,111,3171
1.3962634015954636,2.792526803190927,115,5903
1.3962634015954636,2.7576202181510405,108,1386
1.3962634015954636,2.722713633111154,132,8119
1.3962634015954636,2.6878070480712677,132,7997
1.3962634015954636,2.6529004630313806,135,7235
1.3962634015954636,2.6179938779914944,138,6777
1.3962634015954636,2.5830872929516078,139,6471
1.3962634015954636,2.548180707911721,143,5767
1.3962634015954636,2.5132741228718345,147,5368
1.3962634015954636,2.478367537831948,151,4865
1.3962634015954636,2.443460952792061,154,4661
1.3962634015954636,2.4085543677521746,159,4405
1.3962634015954636,2.3736477827122884,164,3692
1.3962634015954636,2.3387411976724013,171,3100
1.3962634015954636,2.303834612632515,176,2819
1.3962634015954636,2.2689280275926285,184,2300
