theta,phi,radius, strengths
1.1344640137963142,1.4835298641951802,183,5459
1.1344640137963142,1.5707963267948966,158,3618
1.1344640137963142,1.6580627893946132,135,7428
1.1344640137963142,1.7453292519943295,120,10641
1.1344640137963142,1.8325957145940461,106,15502
1.1344640137963142,1.9198621771937625,102,2663
1.1344640137963142,2.007128639793479,114,4319
1.1344640137963142,2.0943951023931953,140,6416
1.1344640137963142,2.1816615649929116,136,9289
1.1344640137963142,2.2689280275926285,131,10158
1.1344640137963142,2.356194490192345,128,10866
1.1344640137963142,2.443460952792061,126,11367
1.1344640137963142,2.5307274153917776,125,11478
1.1344640137963142,2.6179938779914944,126,11358
1.1344640137963142,2.705260340591211,128,10860
1.1344640137963142,2.792526803190927,132,9997
1.1344640137963142,2.8797932657906435,137,9067
1.1344640137963142,2.9670597283903604,144,8090
1.1344640137963142,3.0543261909900763,156,6923
1.1344640137963142,3.141592653589793,147,5185
1.0471975511965976,3.141592653589793,150,4847
1.0471975511965976,3.0543261909900763,159,6523
1.0471975511965976,2.9670597283903604,147,7741
1.0471975511965976,2.8797932657906435,140,8695
1.0471975511965976,2.792526803190927,134,9575
1.0471975511965976,2.705260340591211,131,10249
1.0471975511965976,2.6179938779914944,129,10577
1.0471975511965976,2.5307274153917776,128,10712
1.0471975511965976,2.443460952792061,129,10577
1.0471975511965976,2.356194490192345,131,10168
1.0471975511965976,2.2689280275926285,135,9439
1.0471975511965976,2.1816615649929116,140,8624
1.0471975511965976,2.0943951023931953,147,8762
1.0471975511965976,2.007128639793479,122,3388
1.0471975511965976,1.9198621771937625,106,5417
1.0471975511965976,1.8325957145940461,110,5319
1.0471975511965976,1.7453292519943295,121,3894
1.0471975511965976,1.6580627893946132,137,2740
1.0471975511965976,1.5707963267948966,156,1492
1.0471975511965976,1.4835298641951802,183,1880
1.0471975511965976,1.3962634015954636,215,1052
1.0471975511965976,1.3089969389957472,317,3582
1.0471975511965976,1.2217304763960306,311,4206
1.0471975511965976,1.1344640137963142,433,1197
1.0471975511965976,1.0471975511965976,433,1281
1.0471975511965976,0.9599310885968813,433,1250
1.0471975511965976,0.8726646259971648,305,2801
1.0471975511965976,0.7853981633974483,304,4401
1.0471975511965976,0.6981317007977318,308,4250
1.0471975511965976,0.6108652381980153,315,3900
1.0471975511965976,0.5235987755982988,321,3700
1.0471975511965976,0.4363323129985824,45,11502
1.0471975511965976,0.3490658503988659,42,14627
0.9599310885968813,0.3490658503988659,319,1526
0.9599310885968813,0.4363323129985824,310,1460
0.9599310885968813,0.5235987755982988,304,1565
0.9599310885968813,0.6108652381980153,299,1646
0.9599310885968813,0.6981317007977318,294,1758
0.9599310885968813,0.7853981633974483,289,1797
0.9599310885968813,0.8726646259971648,318,1823
0.9599310885968813,0.9599310885968813,369,1938
0.9599310885968813,1.0471975511965976,375,1855
0.9599310885968813,1.1344640137963142,383,1821
0.9599310885968813,1.2217304763960306,294,4789
0.9599310885968813,1.3089969389957472,299,4579
0.9599310885968813,1.3962634015954636,230,845
0.9599310885968813,1.4835298641951802,198,3205
0.9599310885968813,1.5707963267948966,198,2685
0.9599310885968813,1.6580627893946132,144,8689
0.9599310885968813,1.7453292519943295,126,8603
0.9599310885968813,1.8325957145940461,114,14856
0.9599310885968813,1.9198621771937625,109,12619
0.9599310885968813,2.007128639793479,126,8387
0.9599310885968813,2.0943951023931953,151,19900
0.9599310885968813,2.1816615649929116,147,2752
0.9599310885968813,2.2689280275926285,142,2975
0.9599310885968813,2.356194490192345,139,3158
0.9599310885968813,2.443460952792061,137,3270
0.9599310885968813,2.5307274153917776,136,3308
0.9599310885968813,2.6179938779914944,137,3268
