theta,phi,radius, strengths
1.43116998663535,3.036872898470133,127,11263
1.43116998663535,3.07177948351002,128,9203
1.43116998663535,3.106686068549907,129,8689
1.43116998663535,3.141592653589793,130,8245
1.3962634015954636,3.141592653589793,131,9682
1.3962634015954636,3.106686068549907,129,9944
1.3962634015954636,3.07177948351002,128,10266
1.3962634015954636,3.036872898470133,127,11139
1.3962634015954636,3.0019663134302466,124,8070
1.3962634015954636,2.9670597283903604,106,8688
1.3962634015954636,2.9321531433504737,110,13932
1.3962634015954636,2.897246558310587,111,13847
1.3962634015954636,2.8623399732707,112,7790
1.3962634015954636,2.827433388230814,112,5052
1.3962634015954636,2.792526803190927,113,3301
1.3962634015954636,2.7576202181510405,108,1876
1.3962634015954636,2.722713633111154,132,8685
1.3962634015954636,2.6878070480712677,134,8380
1.3962634015954636,2.6529004630313806,136,7540
1.3962634015954636,2.6179938779914944,136,1415
1.3962634015954636,2.5830872929516078,134,607
1.3962634015954636,2.548180707911721,136,605
1.3962634015954636,2.5132741228718345,139,564
1.3962634015954636,2.478367537831948,152,11347
1.3962634015954636,2.443460952792061,156,15524
1.3962634015954636,2.4085543677521746,161,14683
1.3962634015954636,2.3736477827122884,167,11724
1.3962634015954636,2.3387411976724013,169,3480
1.3962634015954636,2.303834612632515,165,393
1.3962634015954636,2.2689280275926285,144,669
1.3962634015954636,2.234021442552742,145,478
1.3962634015954636,2.199114857512855,149,275
1.3962634015954636,2.1642082724729685,nan,nan
1.3962634015954636,2.129301687433082,nan,nan
1.3962634015954636,2.0943951023931953,186,367
1.3962634015954636,2.0594885173533086,187,12602
1.3962634015954636,2.0245819323134224,182,13906
1.3962634015954636,1.9896753472735356,180,14803
1.3962634015954636,1.9547687622336491,157,7759
1.3962634015954636,1.9198621771937625,154,4664
1.3962634015954636,1.8849555921538759,151,3016
1.3962634015954636,1.8500490071139892,149,8538
1.3962634015954636,1.8151424220741028,144,7143
1.3962634015954636,1.780235837034216,141,2000
1.3962634015954636,1.7453292519943295,142,10796
1.3962634015954636,1.710422666954443,162,17876
1.3962634015954636,1.6755160819145563,162,18614
1.3962634015954636,1.6406094968746698,161,19039
1.3962634015954636,1.605702911834783,160,19507
1.3962634015954636,1.5707963267948966,160,20183
1.3962634015954636,1.53588974175501,154,19855
1.3962634015954636,1.5009831567151233,145,14443
1.3962634015954636,1.4660765716752369,148,13601
1.3962634015954636,1.43116998663535,155,14328
1.3962634015954636,1.3962634015954636,158,15658
1.3962634015954636,1.361356816555577,162,17932
1.3962634015954636,1.3264502315156903,164,18519
1.3962634015954636,1.2915436464758039,166,18935
1.3962634015954636,1.2566370614359172,168,18516
1.3962634015954636,1.2217304763960306,170,17722
1.3962634015954636,1.1868238913561442,172,17323
1.3962634015954636,1.1519173063162575,175,16662
1.3962634015954636,1.117010721276371,179,15588
1.3962634015954636,1.0821041362364843,181,14811
1.3962634015954636,1.0471975511965976,186,13455
1.3962634015954636,1.0122909661567112,191,13038
1.3962634015954636,0.9773843811168246,196,12089
1.3962634015954636,0.9424777960769379,202,11472
1.3962634015954636,0.9075712110370514,207,8234
1.3962634015954636,0.8726646259971648,205,4259
1.3962634015954636,0.8377580409572781,194,3292
1.3962634015954636,0.8028514559173915,190,4076
1.3962634015954636,0.767944870877505,202,2967
1.3962634015954636,0.7330382858376184,212,3608
1.3962634015954636,0.6981317007977318,213,4088
1.3962634015954636,0.6632251157578452,220,9814
1.3962634015954636,0.6283185307179586,211,10535
1.3962634015954636,0.5934119456780721,207,10072
1.3962634015954636,0.5585053606381855,221,6233
1.3962634015954636,0.5235987755982988,229,5699
1.3962634015954636,0.4886921905584123,250,4967
1.3962634015954636,0.4537856055185257,259,7803
1.3962634015954636,0.41887902047863906,136,206
1.3962634015954636,0.3839724354387525,nan,nan
1.3962634015954636,0.3490658503988659,125,212
1.361356816555577,0.3490658503988659,125,203
1.361356816555577,0.3839724354387525,nan,nan
1.361356816555577,0.41887902047863906,245,1280
1.361356816555577,0.4537856055185257,259,6705
1.361356816555577,0.4886921905584123,240,5145
1.361356816555577,0.5235987755982988,225,5972
1.361356816555577,0.5585053606381855,222,6223
1.361356816555577,0.5934119456780721,208,10014
1.361356816555577,0.6283185307179586,213,10373
1.361356816555577,0.6632251157578452,221,7445
1.361356816555577,0.6981317007977318,214,3803
1.361356816555577,0.7330382858376184,215,3393
1.361356816555577,0.767944870877505,218,2766
1.361356816555577,0.8028514559173915,212,3815
1.361356816555577,0.8377580409572781,209,2824
1.361356816555577,0.8726646259971648,197,8803
1.361356816555577,0.9075712110370514,206,3672
1.361356816555577,0.9424777960769379,201,3483
1.361356816555577,0.9773843811168246,194,4530
1.361356816555577,1.0122909661567112,189,4816
1.361356816555577,1.0471975511965976,171,5021
1.361356816555577,1.0821041362364843,170,5529
1.361356816555577,1.117010721276371,169,5761
1.361356816555577,1.1519173063162575,167,5977
1.361356816555577,1.1868238913561442,166,6341
1.361356816555577,1.2217304763960306,165,6582
1.361356816555577,1.2566370614359172,164,6770
1.361356816555577,1.2915436464758039,163,6984
1.361356816555577,1.3264502315156903,162,7138
1.361356816555577,1.361356816555577,161,7364
1.361356816555577,1.3962634015954636,161,7461
1.361356816555577,1.43116998663535,161,7530
1.361356816555577,1.4660765716752369,160,7540
1.361356816555577,1.5009831567151233,160,7665
1.361356816555577,1.53588974175501,160,7752
1.361356816555577,1.5707963267948966,160,7791
1.361356816555577,1.605702911834783,161,7706
1.361356816555577,1.6406094968746698,161,7612
1.361356816555577,1.6755160819145563,162,7422
1.361356816555577,1.710422666954443,158,5667
1.361356816555577,1.7453292519943295,141,1645
1.361356816555577,1.780235837034216,144,2044
1.361356816555577,1.8151424220741028,147,4013
1.361356816555577,1.8500490071139892,153,2329
1.361356816555577,1.8849555921538759,154,2572
1.361356816555577,1.9198621771937625,157,3078
1.361356816555577,1.9547687622336491,171,9775
1.361356816555577,1.9896753472735356,181,14980
